Unnamed: 0,game_id,total_home_score,total_away_score,score_diff,win,home_rush_attempt,home_pass_attempt,home_sack,home_passing_yards,home_rushing_yards,home_epa,home_qb_epa,home_xyac_epa,away_rush_attempt,away_pass_attempt,away_sack,away_passing_yards,away_rushing_yards,away_epa,away_qb_epa,away_xyac_epa,home_team,away_team,team,rushing_attempts_allowed,passing_attempts_allowed,sacks_allowed,passing_yards_allowed,rushing_yards_allowed,epa_allowed,qb_epa_allowed,xyac_epa_allowed,team_away_allowed,rushing_attempts_allowed_away_allowed,passing_attempts_allowed_away_allowed,sacks_allowed_away_allowed,passing_yards_allowed_away_allowed,rushing_yards_allowed_away_allowed,epa_allowed_away_allowed,qb_epa_allowed_away_allowed,xyac_epa_allowed_away_allowed
0,2024_01_ARI_BUF,34,28,6,1,33.0,25.0,2.0,232.0,130.0,0.1913574323589539,0.1913574323589539,0.7455101651754463,26.0,35.0,4.0,162.0,124.0,0.1411628308160445,0.1411628308160445,0.7488171652569062,BUF,ARI,BUF,24.636363636363637,36.36363636363637,2.4545454545454546,226.8181818181818,119.0909090909091,-0.014568825957549282,-0.014568825957549282,0.7433530166372802,ARI,28.4,34.8,2.4,233.3,127.5,0.060266131198988125,0.0696123954044522,0.7402418931656042
1,2024_01_BAL_KC,27,20,7,1,20.0,30.0,2.0,291.0,72.0,0.1241838203412791,0.1241838203412791,0.7556826451102759,32.0,42.0,1.0,273.0,185.0,0.0207958515497699,0.0207958515497699,1.0302049349880695,KC,BAL,KC,23.6,35.0,1.9,222.0,85.3,-0.013213498948685384,-0.013213498948685384,0.7750955323323927,BAL,22.818181818181817,43.18181818181818,3.1818181818181817,304.6363636363636,77.45454545454545,0.05065889180453116,0.055223311364270174,0.7305809269988628
2,2024_01_CAR_NO,47,10,37,1,37.0,25.0,1.0,200.0,180.0,0.1967065273778134,0.1967065273778134,0.8237646614359868,20.0,35.0,4.0,161.0,58.0,-0.3748216510351603,-0.3748216510351603,0.6075413396569099,NO,CAR,NO,26.818181818181817,38.09090909090909,2.272727272727273,270.90909090909093,134.1818181818182,-0.024432078112840094,-0.024432078112840094,0.7331821165312796,CAR,35.0,32.2,1.2,233.9,160.0,0.099664862791973,0.1194621539208206,0.703429397834605
3,2024_01_DAL_CLE,17,33,-16,0,19.0,51.0,6.0,169.0,93.0,-0.2442834827097802,-0.2442834827097802,0.702121086589022,25.0,35.0,3.0,179.0,102.0,-0.0377979124610196,-0.0377979124610196,0.8224786521062165,CLE,DAL,CLE,27.4,32.1,2.8,228.3,131.7,-0.015366331669173292,-0.008149433811871202,0.7548213445690942,DAL,31.8,30.2,2.4,230.5,151.0,0.0782813087445702,0.07820057500553705,0.7515663622689003
4,2024_01_DEN_SEA,26,20,6,1,33.0,28.0,2.0,171.0,146.0,-0.0476145802724707,-0.0476145802724707,0.8196309703676768,25.0,44.0,2.0,138.0,99.0,-0.1329954274536002,-0.1052478905893885,0.7176761365767634,SEA,DEN,SEA,29.3,34.7,2.3,227.0,138.6,0.01118899300808163,0.013963746694502807,0.6859073595822134,DEN,26.09090909090909,36.36363636363637,3.5454545454545454,211.0,98.63636363636364,-0.07781362011297835,-0.06882901102722952,0.752599138191568
5,2024_01_GB_PHI,34,29,5,1,38.0,36.0,2.0,278.0,144.0,0.1035854556812443,0.1035854556812443,0.8797759213238131,22.0,37.0,2.0,260.0,163.0,0.0915969554592704,0.0915969554592704,0.6123860537357144,PHI,GB,PHI,23.7,35.0,2.8,192.3,99.9,-0.06598692750202126,-0.05184775202218876,0.7754470164511771,GB,27.6,33.9,2.5,226.1,119.6,-0.010026642425032015,0.002517064490154074,0.7169342283556115
6,2024_01_HOU_IND,27,29,-2,0,23.0,21.0,2.0,212.0,104.0,0.0946765126137266,0.0946765126137266,0.5339337933099266,41.0,36.0,4.0,234.0,213.0,0.1276207623698686,0.1276207623698686,0.7842080285054109,IND,HOU,IND,32.27272727272727,34.81818181818182,2.272727272727273,247.1818181818182,143.0909090909091,-0.016204738425823248,-0.006028419621116351,0.7440413130608913,HOU,24.454545454545453,36.09090909090909,3.090909090909091,210.36363636363637,107.63636363636364,-0.021570292689521344,-0.016018867350083836,0.7047755329166501
7,2024_01_JAX_MIA,20,17,3,1,25.0,40.0,3.0,338.0,81.0,-0.0062852202411203,-0.0062852202411203,0.8470987222038531,26.0,24.0,3.0,162.0,128.0,-0.041752073318382,-0.041752073318382,0.5466778784039739,MIA,JAX,MIA,25.2,33.5,1.7,210.6,109.0,0.0086660096803303,0.0086660096803303,0.7773748800553322,JAX,31.454545454545453,36.18181818181818,1.9090909090909092,290.1818181818182,135.45454545454547,0.13524773956227604,0.13524773956227604,0.7543614001205167
8,2024_01_LA_DET,26,20,6,1,31.0,30.0,2.0,217.0,163.0,0.0933521214973105,0.0933521214973105,0.9184096855628427,23.0,51.0,2.0,317.0,83.0,0.0528820545406143,0.0528820545406143,0.6339472927157103,DET,LA,DET,22.1,39.6,2.5,249.6,94.8,-0.09843386012953119,-0.07384524813697035,0.6654345230685962,LA,29.9,32.6,2.7,245.4,127.3,0.02989694924591572,0.02989694924591572,0.7275863004153906
9,2024_01_LV_LAC,22,10,12,1,28.0,27.0,1.0,144.0,176.0,-0.1247514651722511,-0.1247514651722511,0.8449377822981515,22.0,37.0,4.0,257.0,71.0,-0.3124944470496896,-0.3124944470496896,0.8454685821331529,LAC,LV,LAC,23.5,37.5,3.4,223.9,110.5,-0.11392097857363584,-0.11392097857363584,0.7129664052354635,LV,28.5,33.7,1.9,219.2,124.6,0.01815210685018066,0.01815210685018066,0.7457946690667048
10,2024_01_MIN_NYG,6,28,-22,0,21.0,47.0,5.0,186.0,74.0,-0.2345986908270322,-0.2345986908270322,0.8024376249318919,26.0,25.0,1.0,208.0,111.0,0.0943946393976763,0.1329555786970915,0.7420953704662543,NYG,MIN,NYG,27.9,31.2,3.6,207.0,147.1,0.03189903882942189,0.04827891780558342,0.7212822843898639,MIN,20.8,40.5,3.5,258.9,74.4,-0.12889183923502076,-0.12458875486238033,0.6974262905801639
11,2024_01_NE_CIN,10,16,-6,0,16.0,32.0,3.0,164.0,70.0,-0.0384047210302792,0.0697345865227762,0.87990613197603,39.0,25.0,1.0,121.0,170.0,0.0777772269123743,0.0777772269123743,0.8992852431811151,CIN,NE,CIN,29.90909090909091,35.54545454545455,1.7272727272727273,236.0909090909091,129.8181818181818,0.08478028719149738,0.08478028719149738,0.7064357803438006,NE,29.0,33.09090909090909,2.272727272727273,229.72727272727272,128.36363636363637,0.027156896106619876,0.036987742247806724,0.7162286294733283
12,2024_01_NYJ_SF,32,19,13,1,38.0,32.0,3.0,231.0,180.0,0.1739016485493883,0.1739016485493883,0.5805565739493966,20.0,31.0,1.0,203.0,68.0,-0.0026216831108618,0.074769984382568,0.6630939993606294,SF,NYJ,SF,24.9,34.8,2.6,210.1,105.0,0.00869688472326058,0.02468296605447859,0.7414852186216265,NYJ,31.454545454545453,31.363636363636363,3.090909090909091,197.1818181818182,130.0909090909091,0.024626354570163888,0.028020910389633145,0.7597261317590717
13,2024_01_PIT_ATL,10,18,-8,0,22.0,28.0,2.0,155.0,89.0,-0.2430108862247376,-0.2430108862247376,0.6856330150082066,41.0,25.0,2.0,156.0,137.0,-0.0405557290948872,-0.0405557290948872,0.8530095118715463,ATL,PIT,ATL,28.818181818181817,35.27272727272727,0.9090909090909091,235.63636363636363,127.18181818181819,0.06738463119618059,0.06738463119618059,0.7726859438642406,PIT,22.4,36.5,2.4,231.7,90.8,-0.09104512135309845,-0.0859676738697146,0.7376998721536415
14,2024_01_TEN_CHI,24,17,7,1,22.0,32.0,2.0,93.0,84.0,-0.2012001051284128,-0.2012001051284128,0.7997356054350314,26.0,35.0,3.0,127.0,140.0,-0.2782829253774999,-0.2782829253774999,0.9216889496265684,CHI,TEN,CHI,27.3,31.5,2.5,213.7,130.3,-0.033964880527748396,-0.00940722193893046,0.7259834244834172,TEN,27.7,30.3,2.0,178.9,113.4,0.01874873832565239,0.01874873832565239,0.807413304212767
15,2024_01_WAS_TB,37,20,17,1,30.0,31.0,1.0,289.0,112.0,0.272952055359533,0.272952055359533,0.788424840429892,30.0,27.0,2.0,184.0,138.0,0.0516651539335495,0.0516651539335495,0.7912692491661528,TB,WAS,TB,26.0,40.5,2.8,283.5,125.2,0.06370855134279339,0.07723279435878168,0.6709510749812141,WAS,30.363636363636363,30.272727272727273,2.6363636363636362,200.63636363636363,150.45454545454547,0.04140733567001059,0.048479088579559765,0.7428801958694816
16,2024_02_ATL_PHI,21,22,-1,0,38.0,31.0,1.0,183.0,186.0,0.0886313649822445,0.0886313649822445,0.9171040794929204,28.0,31.0,1.0,241.0,152.0,0.1395598696242184,0.1395598696242184,0.6600081630435795,PHI,ATL,PHI,23.7,35.0,2.8,192.3,99.9,-0.06598692750202126,-0.05184775202218876,0.7754470164511771,ATL,28.818181818181817,35.27272727272727,0.9090909090909091,235.63636363636363,127.18181818181819,0.06738463119618059,0.06738463119618059,0.7726859438642406
17,2024_02_BUF_MIA,10,31,-21,0,34.0,41.0,2.0,225.0,139.0,-0.2355250187580783,-0.2355250187580783,0.7240638664013848,26.0,19.0,0.0,139.0,108.0,0.1133151067421195,0.1133151067421195,1.2167413119583628,MIA,BUF,MIA,25.2,33.5,1.7,210.6,109.0,0.0086660096803303,0.0086660096803303,0.7773748800553322,BUF,24.636363636363637,36.36363636363637,2.4545454545454546,226.8181818181818,119.0909090909091,-0.014568825957549282,-0.014568825957549282,0.7433530166372802
18,2024_02_CHI_HOU,19,13,6,1,22.0,39.0,3.0,260.0,75.0,-0.0613280481863274,-0.0613280481863274,0.8595063469052495,22.0,44.0,7.0,174.0,71.0,-0.1298716733441655,-0.1298716733441655,0.7279290572850307,HOU,CHI,HOU,24.454545454545453,36.09090909090909,3.090909090909091,210.36363636363637,107.63636363636364,-0.021570292689521344,-0.016018867350083836,0.7047755329166501,CHI,27.3,31.5,2.5,213.7,130.3,-0.033964880527748396,-0.00940722193893046,0.7259834244834172
19,2024_02_CIN_KC,26,25,1,1,32.0,28.0,2.0,151.0,149.0,-0.0062131986239375,-0.0062131986239375,0.9104368331501084,22.0,39.0,3.0,258.0,74.0,0.0549320965825085,0.0549320965825085,0.7010698662795279,KC,CIN,KC,23.6,35.0,1.9,222.0,85.3,-0.013213498948685384,-0.013213498948685384,0.7750955323323927,CIN,29.90909090909091,35.54545454545455,1.7272727272727273,236.0909090909091,129.8181818181818,0.08478028719149738,0.08478028719149738,0.7064357803438006
20,2024_02_CLE_JAX,13,18,-5,0,21.0,34.0,4.0,220.0,127.0,-0.0345320864259964,-0.0345320864259964,0.633165513500021,29.0,36.0,2.0,186.0,125.0,0.0478710466359248,0.0478710466359248,0.7439187858231887,JAX,CLE,JAX,31.454545454545453,36.18181818181818,1.9090909090909092,290.1818181818182,135.45454545454547,0.13524773956227604,0.13524773956227604,0.7543614001205167,CLE,27.4,32.1,2.8,228.3,131.7,-0.015366331669173292,-0.008149433811871202,0.7548213445690942
21,2024_02_IND_GB,16,10,6,1,53.0,14.0,0.0,122.0,261.0,0.0009397620758518,0.0009397620758518,0.8150042400235102,18.0,35.0,1.0,204.0,140.0,-0.0979898379403984,-0.0979898379403984,0.7028170853341944,GB,IND,GB,27.6,33.9,2.5,226.1,119.6,-0.010026642425032015,0.002517064490154074,0.7169342283556115,IND,32.27272727272727,34.81818181818182,2.272727272727273,247.1818181818182,143.0909090909091,-0.016204738425823248,-0.006028419621116351,0.7440413130608913
22,2024_02_LAC_CAR,3,26,-23,0,18.0,28.0,2.0,84.0,90.0,-0.3832779668025276,-0.3832779668025276,0.8208998886328946,44.0,21.0,1.0,130.0,219.0,0.0549212708827526,0.0549212708827526,0.7155962604768421,CAR,LAC,CAR,35.0,32.2,1.2,233.9,160.0,0.099664862791973,0.1194621539208206,0.703429397834605,LAC,23.5,37.5,3.4,223.9,110.5,-0.11392097857363584,-0.11392097857363584,0.7129664052354635
23,2024_02_LA_ARI,41,10,31,1,40.0,22.0,1.0,266.0,231.0,0.3216522889575766,0.3216522889575766,0.9404837993603834,20.0,32.0,5.0,216.0,53.0,-0.1442365207056697,-0.1442365207056697,0.895647708333419,ARI,LA,ARI,28.4,34.8,2.4,233.3,127.5,0.060266131198988125,0.0696123954044522,0.7402418931656042,LA,29.9,32.6,2.7,245.4,127.3,0.02989694924591572,0.02989694924591572,0.7275863004153906
24,2024_02_LV_BAL,23,26,-3,0,27.0,36.0,2.0,247.0,146.0,-0.0345130302901497,-0.0345130302901497,0.643784012493552,17.0,43.0,5.0,276.0,27.0,0.0301420167913869,0.0301420167913869,0.7721652369958363,BAL,LV,BAL,22.818181818181817,43.18181818181818,3.1818181818181817,304.6363636363636,77.45454545454545,0.05065889180453116,0.055223311364270174,0.7305809269988628,LV,28.5,33.7,1.9,219.2,124.6,0.01815210685018066,0.01815210685018066,0.7457946690667048
25,2024_02_NO_DAL,19,44,-25,0,21.0,45.0,3.0,299.0,68.0,-0.0741754052942399,-0.0741754052942399,0.6674146512685365,39.0,17.0,1.0,243.0,190.0,0.3375163788503266,0.3375163788503266,0.8204038765518792,DAL,NO,DAL,31.8,30.2,2.4,230.5,151.0,0.0782813087445702,0.07820057500553705,0.7515663622689003,NO,26.818181818181817,38.09090909090909,2.272727272727273,270.90909090909093,134.1818181818182,-0.024432078112840094,-0.024432078112840094,0.7331821165312796
26,2024_02_NYG_WAS,21,18,3,1,35.0,34.0,5.0,226.0,215.0,0.1328612369301421,0.1328612369301421,0.8591333176486936,22.0,31.0,1.0,178.0,129.0,0.0898550352681394,0.0898550352681394,0.7948515849560016,WAS,NYG,WAS,30.363636363636363,30.272727272727273,2.6363636363636362,200.63636363636363,150.45454545454547,0.04140733567001059,0.048479088579559765,0.7428801958694816,NYG,27.9,31.2,3.6,207.0,147.1,0.03189903882942189,0.04827891780558342,0.7212822843898639
27,2024_02_NYJ_TEN,17,24,-7,0,28.0,32.0,4.0,192.0,130.0,-0.0664023088964179,-0.0664023088964179,0.86666383122493,24.0,32.0,2.0,176.0,101.0,0.0865483474078243,0.0865483474078243,0.8750914060868461,TEN,NYJ,TEN,27.7,30.3,2.0,178.9,113.4,0.01874873832565239,0.01874873832565239,0.807413304212767,NYJ,31.454545454545453,31.363636363636363,3.090909090909091,197.1818181818182,130.0909090909091,0.024626354570163888,0.028020910389633145,0.7597261317590717
28,2024_02_PIT_DEN,6,13,-7,0,19.0,37.0,2.0,246.0,64.0,-0.1199667746914203,-0.1199667746914203,0.7159494848243483,36.0,22.0,2.0,117.0,141.0,-0.0094508793893156,-0.0094508793893156,0.658531573186943,DEN,PIT,DEN,26.09090909090909,36.36363636363637,3.5454545454545454,211.0,98.63636363636364,-0.07781362011297835,-0.06882901102722952,0.752599138191568,PIT,22.4,36.5,2.4,231.7,90.8,-0.09104512135309845,-0.0859676738697146,0.7376998721536415
29,2024_02_SEA_NE,20,23,-3,0,36.0,30.0,3.0,149.0,185.0,0.0265199192579781,0.0265199192579781,0.6866870289391732,19.0,47.0,3.0,327.0,46.0,0.0612862431240288,0.0612862431240288,0.6836472653302874,NE,SEA,NE,29.0,33.09090909090909,2.272727272727273,229.72727272727272,128.36363636363637,0.027156896106619876,0.036987742247806724,0.7162286294733283,SEA,29.3,34.7,2.3,227.0,138.6,0.01118899300808163,0.013963746694502807,0.6859073595822134
30,2024_02_SF_MIN,23,17,6,1,24.0,30.0,4.0,268.0,146.0,-0.0535165447474095,0.0289526010713408,0.9195091993523996,25.0,42.0,6.0,319.0,102.0,-0.1330567598999835,-0.1330567598999835,0.6298160137631549,MIN,SF,MIN,20.8,40.5,3.5,258.9,74.4,-0.12889183923502076,-0.12458875486238033,0.6974262905801639,SF,24.9,34.8,2.6,210.1,105.0,0.00869688472326058,0.02468296605447859,0.7414852186216265
31,2024_02_TB_DET,16,20,-4,0,27.0,56.0,0.0,324.0,139.0,-0.0815804671199098,-0.0815804671199098,0.7164632515048305,23.0,24.0,5.0,185.0,70.0,-0.0187344520651505,-0.0187344520651505,0.5424671739753322,DET,TB,DET,22.1,39.6,2.5,249.6,94.8,-0.09843386012953119,-0.07384524813697035,0.6654345230685962,TB,26.0,40.5,2.8,283.5,125.2,0.06370855134279339,0.07723279435878168,0.6709510749812141
32,2024_03_BAL_DAL,25,28,-3,0,16.0,56.0,3.0,379.0,51.0,0.0628907791304713,0.1130993942876005,0.7121637472382416,45.0,15.0,0.0,182.0,274.0,0.1252546001923633,0.1252546001923633,0.8025372205120443,DAL,BAL,DAL,31.8,30.2,2.4,230.5,151.0,0.0782813087445702,0.07820057500553705,0.7515663622689003,BAL,22.818181818181817,43.18181818181818,3.1818181818181817,304.6363636363636,77.45454545454545,0.05065889180453116,0.055223311364270174,0.7305809269988628
33,2024_03_CAR_LV,22,36,-14,0,16.0,44.0,3.0,296.0,55.0,-0.0754965846107953,-0.0754965846107953,0.5593637002264004,31.0,40.0,2.0,319.0,131.0,0.163197701284949,0.163197701284949,0.7488149404520845,LV,CAR,LV,28.5,33.7,1.9,219.2,124.6,0.01815210685018066,0.01815210685018066,0.7457946690667048,CAR,35.0,32.2,1.2,233.9,160.0,0.099664862791973,0.1194621539208206,0.703429397834605
34,2024_03_CHI_IND,21,16,5,1,33.0,21.0,1.0,167.0,150.0,-0.1238949186996322,-0.1238949186996322,0.6187201902290367,28.0,57.0,4.0,363.0,63.0,-0.1240894714594487,-0.1240894714594487,0.9974916526942674,IND,CHI,IND,32.27272727272727,34.81818181818182,2.272727272727273,247.1818181818182,143.0909090909091,-0.016204738425823248,-0.006028419621116351,0.7440413130608913,CHI,27.3,31.5,2.5,213.7,130.3,-0.033964880527748396,-0.00940722193893046,0.7259834244834172
35,2024_03_DEN_TB,7,26,-19,0,16.0,40.0,7.0,163.0,91.0,-0.2679405097876617,-0.1992508818821524,0.8223010035063439,28.0,36.0,0.0,216.0,136.0,0.0892731089940581,0.0892731089940581,0.6554405563405064,TB,DEN,TB,26.0,40.5,2.8,283.5,125.2,0.06370855134279339,0.07723279435878168,0.6709510749812141,DEN,26.09090909090909,36.36363636363637,3.5454545454545454,211.0,98.63636363636364,-0.07781362011297835,-0.06882901102722952,0.752599138191568
36,2024_03_DET_ARI,13,20,-7,0,18.0,35.0,1.0,207.0,77.0,-0.13607811659587,-0.13607811659587,0.6303906885712286,43.0,25.0,2.0,199.0,187.0,-0.0073351916961045,-0.0073351916961045,0.7151319450480272,ARI,DET,ARI,28.4,34.8,2.4,233.3,127.5,0.060266131198988125,0.0696123954044522,0.7402418931656042,DET,22.1,39.6,2.5,249.6,94.8,-0.09843386012953119,-0.07384524813697035,0.6654345230685962
37,2024_03_GB_TEN,14,30,-16,0,11.0,42.0,8.0,260.0,33.0,-0.2474732011053997,-0.2474732011053997,0.6276342118797605,37.0,22.0,3.0,202.0,188.0,0.0624807968710381,0.0624807968710381,0.9493289544288251,TEN,GB,TEN,27.7,30.3,2.0,178.9,113.4,0.01874873832565239,0.01874873832565239,0.807413304212767,GB,27.6,33.9,2.5,226.1,119.6,-0.010026642425032015,0.002517064490154074,0.7169342283556115
38,2024_03_HOU_MIN,34,7,27,1,28.0,32.0,4.0,181.0,118.0,0.1199314688470426,0.1199314688470426,0.5965097028069226,14.0,49.0,5.0,307.0,38.0,-0.2619168003533496,-0.2619168003533496,0.7880552963793773,MIN,HOU,MIN,20.8,40.5,3.5,258.9,74.4,-0.12889183923502076,-0.12458875486238033,0.6974262905801639,HOU,24.454545454545453,36.09090909090909,3.090909090909091,210.36363636363637,107.63636363636364,-0.021570292689521344,-0.016018867350083836,0.7047755329166501
39,2024_03_JAX_BUF,47,10,37,1,29.0,31.0,0.0,266.0,122.0,0.3459446078167538,0.3459446078167538,1.038098528756412,17.0,51.0,5.0,200.0,92.0,-0.1626163624245626,-0.1626163624245626,0.5644724900162791,BUF,JAX,BUF,24.636363636363637,36.36363636363637,2.4545454545454546,226.8181818181818,119.0909090909091,-0.014568825957549282,-0.014568825957549282,0.7433530166372802,JAX,31.454545454545453,36.18181818181818,1.9090909090909092,290.1818181818182,135.45454545454547,0.13524773956227604,0.13524773956227604,0.7543614001205167
